NAME	original_cell_subset	CellType	Patient_ID	filename	dataset	nUMIs	Sample_ID	Gender	Age	barcodes	Count
TYPE	group	group	group	group	group	numeric	group	group	group	group	numeric
HP1504101T2D_P17	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	1831970	HP1504101T2D	NA	NA	HP1504101T2D_P17	1
HP1504101T2D_P18	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	899593	HP1504101T2D	NA	NA	HP1504101T2D_P18	1
HP1504101T2D_P19	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	704144	HP1504101T2D	NA	NA	HP1504101T2D_P19	1
HP1504101T2D_P2	Beta	Endocrine (Beta)	2	pancreas	Pancreas_Healthy_Sandberg_2016	534189	HP1504101T2D	NA	NA	HP1504101T2D_P2	1
HP1504101T2D_P21	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	1322072	HP1504101T2D	NA	NA	HP1504101T2D_P21	1
HP1504101T2D_P22	Beta	Endocrine (Beta)	2	pancreas	Pancreas_Healthy_Sandberg_2016	1655002	HP1504101T2D	NA	NA	HP1504101T2D_P22	1
HP1504101T2D_P23	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	1065912	HP1504101T2D	NA	NA	HP1504101T2D_P23	1
HP1504101T2D_P24	Ductal	Epithelial (Ductal)	2	pancreas	Pancreas_Healthy_Sandberg_2016	737387	HP1504101T2D	NA	NA	HP1504101T2D_P24	1
HP1504101T2D_P3	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	1052923	HP1504101T2D	NA	NA	HP1504101T2D_P3	1
HP1504101T2D_P4	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	288547	HP1504101T2D	NA	NA	HP1504101T2D_P4	1
HP1504101T2D_P6	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	341150	HP1504101T2D	NA	NA	HP1504101T2D_P6	1
HP1504101T2D_P7	Alpha	Endocrine (Alpha)	2	pancreas	Pancreas_Healthy_Sandberg_2016	177037	HP1504101T2D	NA	NA	HP1504101T2D_P7	1
HP1504101T2D_P8	Beta	Endocrine (Beta)	2	pancreas	Pancreas_Healthy_Sandberg_2016	236869	HP1504101T2D	NA	NA	HP1504101T2D_P8	1
HP1504901_A1	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	46027	HP1504901	NA	NA	HP1504901_A1	1
HP1504901_A12	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	59521	HP1504901	NA	NA	HP1504901_A12	1
HP1504901_A13	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	341	HP1504901	NA	NA	HP1504901_A13	1
HP1504901_A15	Mast	Immune (Myeloid)	3	pancreas	Pancreas_Healthy_Sandberg_2016	82111	HP1504901	NA	NA	HP1504901_A15	1
HP1504901_A16	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	17863	HP1504901	NA	NA	HP1504901_A16	1
HP1504901_A17	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	508635	HP1504901	NA	NA	HP1504901_A17	1
HP1504901_A19	Pancreatic Stellate	Stromal (Fibroblast)	3	pancreas	Pancreas_Healthy_Sandberg_2016	681860	HP1504901	NA	NA	HP1504901_A19	1
HP1504901_A2	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	342968	HP1504901	NA	NA	HP1504901_A2	1
HP1504901_A20	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	115985	HP1504901	NA	NA	HP1504901_A20	1
HP1504901_A21	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	632210	HP1504901	NA	NA	HP1504901_A21	1
HP1504901_A22	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	530348	HP1504901	NA	NA	HP1504901_A22	1
HP1504901_A23	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	813647	HP1504901	NA	NA	HP1504901_A23	1
HP1504901_A24	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	295914	HP1504901	NA	NA	HP1504901_A24	1
HP1504901_A3	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	102514	HP1504901	NA	NA	HP1504901_A3	1
HP1504901_A4	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1130377	HP1504901	NA	NA	HP1504901_A4	1
HP1504901_A5	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	987119	HP1504901	NA	NA	HP1504901_A5	1
HP1504901_A6	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	286	HP1504901	NA	NA	HP1504901_A6	1
HP1504901_A7	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	144618	HP1504901	NA	NA	HP1504901_A7	1
HP1504901_A8	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	59517	HP1504901	NA	NA	HP1504901_A8	1
HP1504901_A9	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	441944	HP1504901	NA	NA	HP1504901_A9	1
HP1504901_B1	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	21652	HP1504901	NA	NA	HP1504901_B1	1
HP1504901_B10	Beta	Endocrine (Beta)	3	pancreas	Pancreas_Healthy_Sandberg_2016	54714	HP1504901	NA	NA	HP1504901_B10	1
HP1504901_B11	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1748539	HP1504901	NA	NA	HP1504901_B11	1
HP1504901_B12	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	529711	HP1504901	NA	NA	HP1504901_B12	1
HP1504901_B14	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	851881	HP1504901	NA	NA	HP1504901_B14	1
HP1504901_B15	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1094020	HP1504901	NA	NA	HP1504901_B15	1
HP1504901_B16	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	40909	HP1504901	NA	NA	HP1504901_B16	1
HP1504901_B17	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	29239	HP1504901	NA	NA	HP1504901_B17	1
HP1504901_B18	Delta	Endocrine (Delta)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1801751	HP1504901	NA	NA	HP1504901_B18	1
HP1504901_B19	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	198822	HP1504901	NA	NA	HP1504901_B19	1
HP1504901_B2	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	937546	HP1504901	NA	NA	HP1504901_B2	1
HP1504901_B20	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	483690	HP1504901	NA	NA	HP1504901_B20	1
HP1504901_B21	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	209938	HP1504901	NA	NA	HP1504901_B21	1
HP1504901_B22	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	14993	HP1504901	NA	NA	HP1504901_B22	1
HP1504901_B23	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	193623	HP1504901	NA	NA	HP1504901_B23	1
HP1504901_B3	Pancreatic Stellate	Stromal (Fibroblast)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1779283	HP1504901	NA	NA	HP1504901_B3	1
HP1504901_B4	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	722093	HP1504901	NA	NA	HP1504901_B4	1
HP1504901_B5	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	711086	HP1504901	NA	NA	HP1504901_B5	1
HP1504901_B6	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	206142	HP1504901	NA	NA	HP1504901_B6	1
HP1504901_B7	Beta	Endocrine (Beta)	3	pancreas	Pancreas_Healthy_Sandberg_2016	304417	HP1504901	NA	NA	HP1504901_B7	1
HP1504901_B8	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1688797	HP1504901	NA	NA	HP1504901_B8	1
HP1504901_B9	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	220078	HP1504901	NA	NA	HP1504901_B9	1
HP1504901_C1	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	106523	HP1504901	NA	NA	HP1504901_C1	1
HP1504901_C10	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	66485	HP1504901	NA	NA	HP1504901_C10	1
HP1504901_C11	Gamma	Endocrine (Gamma)	3	pancreas	Pancreas_Healthy_Sandberg_2016	96235	HP1504901	NA	NA	HP1504901_C11	1
HP1504901_C12	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	240642	HP1504901	NA	NA	HP1504901_C12	1
HP1504901_C13	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	2135430	HP1504901	NA	NA	HP1504901_C13	1
HP1504901_C14	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	295512	HP1504901	NA	NA	HP1504901_C14	1
HP1504901_C15	Acinar	Acinar	3	pancreas	Pancreas_Healthy_Sandberg_2016	176139	HP1504901	NA	NA	HP1504901_C15	1
HP1504901_C16	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	592599	HP1504901	NA	NA	HP1504901_C16	1
HP1504901_C17	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	117242	HP1504901	NA	NA	HP1504901_C17	1
HP1504901_C18	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	17520	HP1504901	NA	NA	HP1504901_C18	1
HP1504901_C19	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	891630	HP1504901	NA	NA	HP1504901_C19	1
HP1504901_C2	Pancreatic Stellate	Stromal (Fibroblast)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1993	HP1504901	NA	NA	HP1504901_C2	1
HP1504901_C20	Beta	Endocrine (Beta)	3	pancreas	Pancreas_Healthy_Sandberg_2016	77570	HP1504901	NA	NA	HP1504901_C20	1
HP1504901_C21	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	41298	HP1504901	NA	NA	HP1504901_C21	1
HP1504901_C22	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	6220	HP1504901	NA	NA	HP1504901_C22	1
HP1504901_C23	Acinar	Acinar	3	pancreas	Pancreas_Healthy_Sandberg_2016	1011784	HP1504901	NA	NA	HP1504901_C23	1
HP1504901_C3	Acinar	Acinar	3	pancreas	Pancreas_Healthy_Sandberg_2016	969522	HP1504901	NA	NA	HP1504901_C3	1
HP1504901_C5	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	271707	HP1504901	NA	NA	HP1504901_C5	1
HP1504901_C6	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	163266	HP1504901	NA	NA	HP1504901_C6	1
HP1504901_C7	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	381071	HP1504901	NA	NA	HP1504901_C7	1
HP1504901_C8	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1834999	HP1504901	NA	NA	HP1504901_C8	1
HP1504901_C9	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	3182	HP1504901	NA	NA	HP1504901_C9	1
HP1504901_D1	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	71022	HP1504901	NA	NA	HP1504901_D1	1
HP1504901_D10	Pancreatic Stellate	Stromal (Fibroblast)	3	pancreas	Pancreas_Healthy_Sandberg_2016	416399	HP1504901	NA	NA	HP1504901_D10	1
HP1504901_D11	Gamma	Endocrine (Gamma)	3	pancreas	Pancreas_Healthy_Sandberg_2016	481732	HP1504901	NA	NA	HP1504901_D11	1
HP1504901_D12	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	41922	HP1504901	NA	NA	HP1504901_D12	1
HP1504901_D13	Beta	Endocrine (Beta)	3	pancreas	Pancreas_Healthy_Sandberg_2016	616291	HP1504901	NA	NA	HP1504901_D13	1
HP1504901_D14	Acinar	Acinar	3	pancreas	Pancreas_Healthy_Sandberg_2016	111856	HP1504901	NA	NA	HP1504901_D14	1
HP1504901_D18	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1157474	HP1504901	NA	NA	HP1504901_D18	1
HP1504901_D19	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	15174	HP1504901	NA	NA	HP1504901_D19	1
HP1504901_D2	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	297498	HP1504901	NA	NA	HP1504901_D2	1
HP1504901_D22	Pancreatic Stellate	Stromal (Fibroblast)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1160524	HP1504901	NA	NA	HP1504901_D22	1
HP1504901_D23	Beta	Endocrine (Beta)	3	pancreas	Pancreas_Healthy_Sandberg_2016	410407	HP1504901	NA	NA	HP1504901_D23	1
HP1504901_D24	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	342216	HP1504901	NA	NA	HP1504901_D24	1
HP1504901_D3	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	142804	HP1504901	NA	NA	HP1504901_D3	1
HP1504901_D4	Beta	Endocrine (Beta)	3	pancreas	Pancreas_Healthy_Sandberg_2016	131873	HP1504901	NA	NA	HP1504901_D4	1
HP1504901_D5	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1012035	HP1504901	NA	NA	HP1504901_D5	1
HP1504901_D6	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1052367	HP1504901	NA	NA	HP1504901_D6	1
HP1504901_D7	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	163122	HP1504901	NA	NA	HP1504901_D7	1
HP1504901_D9	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	960821	HP1504901	NA	NA	HP1504901_D9	1
HP1504901_E1	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	383816	HP1504901	NA	NA	HP1504901_E1	1
HP1504901_E10	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	596928	HP1504901	NA	NA	HP1504901_E10	1
HP1504901_E12	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	2258554	HP1504901	NA	NA	HP1504901_E12	1
HP1504901_E13	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	354727	HP1504901	NA	NA	HP1504901_E13	1
HP1504901_E14	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1048895	HP1504901	NA	NA	HP1504901_E14	1
HP1504901_E15	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	2022168	HP1504901	NA	NA	HP1504901_E15	1
HP1504901_E17	Acinar	Acinar	3	pancreas	Pancreas_Healthy_Sandberg_2016	394010	HP1504901	NA	NA	HP1504901_E17	1
HP1504901_E19	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	154769	HP1504901	NA	NA	HP1504901_E19	1
HP1504901_E2	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	114038	HP1504901	NA	NA	HP1504901_E2	1
HP1504901_E20	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	249145	HP1504901	NA	NA	HP1504901_E20	1
HP1504901_E22	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	21051	HP1504901	NA	NA	HP1504901_E22	1
HP1504901_E23	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	601195	HP1504901	NA	NA	HP1504901_E23	1
HP1504901_E24	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	39132	HP1504901	NA	NA	HP1504901_E24	1
HP1504901_E3	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1232746	HP1504901	NA	NA	HP1504901_E3	1
HP1504901_E4	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	987881	HP1504901	NA	NA	HP1504901_E4	1
HP1504901_E5	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	565412	HP1504901	NA	NA	HP1504901_E5	1
HP1504901_E6	Endothelial	Stromal (Endothelial)	3	pancreas	Pancreas_Healthy_Sandberg_2016	6549	HP1504901	NA	NA	HP1504901_E6	1
HP1504901_E7	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	87018	HP1504901	NA	NA	HP1504901_E7	1
HP1504901_E8	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	179570	HP1504901	NA	NA	HP1504901_E8	1
HP1504901_F1	Gamma	Endocrine (Gamma)	3	pancreas	Pancreas_Healthy_Sandberg_2016	58957	HP1504901	NA	NA	HP1504901_F1	1
HP1504901_F10	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	2464849	HP1504901	NA	NA	HP1504901_F10	1
HP1504901_F11	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	76329	HP1504901	NA	NA	HP1504901_F11	1
HP1504901_F12	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	278207	HP1504901	NA	NA	HP1504901_F12	1
HP1504901_F14	Pancreatic Stellate	Stromal (Fibroblast)	3	pancreas	Pancreas_Healthy_Sandberg_2016	499005	HP1504901	NA	NA	HP1504901_F14	1
HP1504901_F16	Acinar	Acinar	3	pancreas	Pancreas_Healthy_Sandberg_2016	460133	HP1504901	NA	NA	HP1504901_F16	1
HP1504901_F17	Acinar	Acinar	3	pancreas	Pancreas_Healthy_Sandberg_2016	230877	HP1504901	NA	NA	HP1504901_F17	1
HP1504901_F2	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	87348	HP1504901	NA	NA	HP1504901_F2	1
HP1504901_F21	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	41708	HP1504901	NA	NA	HP1504901_F21	1
HP1504901_F23	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	971143	HP1504901	NA	NA	HP1504901_F23	1
HP1504901_F24	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	264210	HP1504901	NA	NA	HP1504901_F24	1
HP1504901_F3	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	75864	HP1504901	NA	NA	HP1504901_F3	1
HP1504901_F4	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	29311	HP1504901	NA	NA	HP1504901_F4	1
HP1504901_F5	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	104460	HP1504901	NA	NA	HP1504901_F5	1
HP1504901_F6	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	30480	HP1504901	NA	NA	HP1504901_F6	1
HP1504901_F7	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	170870	HP1504901	NA	NA	HP1504901_F7	1
HP1504901_F8	Delta	Endocrine (Delta)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1906492	HP1504901	NA	NA	HP1504901_F8	1
HP1504901_F9	Acinar	Acinar	3	pancreas	Pancreas_Healthy_Sandberg_2016	89941	HP1504901	NA	NA	HP1504901_F9	1
HP1504901_G1	Beta	Endocrine (Beta)	3	pancreas	Pancreas_Healthy_Sandberg_2016	3793338	HP1504901	NA	NA	HP1504901_G1	1
HP1504901_G10	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	368340	HP1504901	NA	NA	HP1504901_G10	1
HP1504901_G11	Acinar	Acinar	3	pancreas	Pancreas_Healthy_Sandberg_2016	224795	HP1504901	NA	NA	HP1504901_G11	1
HP1504901_G12	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	442750	HP1504901	NA	NA	HP1504901_G12	1
HP1504901_G14	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	4265698	HP1504901	NA	NA	HP1504901_G14	1
HP1504901_G15	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	228870	HP1504901	NA	NA	HP1504901_G15	1
HP1504901_G16	Gamma	Endocrine (Gamma)	3	pancreas	Pancreas_Healthy_Sandberg_2016	180464	HP1504901	NA	NA	HP1504901_G16	1
HP1504901_G17	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	33532	HP1504901	NA	NA	HP1504901_G17	1
HP1504901_G18	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	170267	HP1504901	NA	NA	HP1504901_G18	1
HP1504901_G19	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	126639	HP1504901	NA	NA	HP1504901_G19	1
HP1504901_G2	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1031521	HP1504901	NA	NA	HP1504901_G2	1
HP1504901_G20	Endothelial	Stromal (Endothelial)	3	pancreas	Pancreas_Healthy_Sandberg_2016	641251	HP1504901	NA	NA	HP1504901_G20	1
HP1504901_G21	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	808682	HP1504901	NA	NA	HP1504901_G21	1
HP1504901_G22	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	726846	HP1504901	NA	NA	HP1504901_G22	1
HP1504901_G23	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	336630	HP1504901	NA	NA	HP1504901_G23	1
HP1504901_G24	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	263450	HP1504901	NA	NA	HP1504901_G24	1
HP1504901_G3	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	448199	HP1504901	NA	NA	HP1504901_G3	1
HP1504901_G4	Acinar	Acinar	3	pancreas	Pancreas_Healthy_Sandberg_2016	223318	HP1504901	NA	NA	HP1504901_G4	1
HP1504901_G5	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	44589	HP1504901	NA	NA	HP1504901_G5	1
HP1504901_G6	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	979507	HP1504901	NA	NA	HP1504901_G6	1
HP1504901_G7	Acinar	Acinar	3	pancreas	Pancreas_Healthy_Sandberg_2016	2165880	HP1504901	NA	NA	HP1504901_G7	1
HP1504901_G8	Beta	Endocrine (Beta)	3	pancreas	Pancreas_Healthy_Sandberg_2016	186812	HP1504901	NA	NA	HP1504901_G8	1
HP1504901_G9	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	576	HP1504901	NA	NA	HP1504901_G9	1
HP1504901_H1	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	185845	HP1504901	NA	NA	HP1504901_H1	1
HP1504901_H10	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1772877	HP1504901	NA	NA	HP1504901_H10	1
HP1504901_H11	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	820471	HP1504901	NA	NA	HP1504901_H11	1
HP1504901_H12	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	193968	HP1504901	NA	NA	HP1504901_H12	1
HP1504901_H13	Mast	Immune (Myeloid)	3	pancreas	Pancreas_Healthy_Sandberg_2016	645005	HP1504901	NA	NA	HP1504901_H13	1
HP1504901_H14	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	263876	HP1504901	NA	NA	HP1504901_H14	1
HP1504901_H15	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	913395	HP1504901	NA	NA	HP1504901_H15	1
HP1504901_H17	Acinar	Acinar	3	pancreas	Pancreas_Healthy_Sandberg_2016	300487	HP1504901	NA	NA	HP1504901_H17	1
HP1504901_H18	Gamma	Endocrine (Gamma)	3	pancreas	Pancreas_Healthy_Sandberg_2016	917136	HP1504901	NA	NA	HP1504901_H18	1
HP1504901_H19	Pancreatic Stellate	Stromal (Fibroblast)	3	pancreas	Pancreas_Healthy_Sandberg_2016	96053	HP1504901	NA	NA	HP1504901_H19	1
HP1504901_H22	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	805526	HP1504901	NA	NA	HP1504901_H22	1
HP1504901_H23	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	469231	HP1504901	NA	NA	HP1504901_H23	1
HP1504901_H3	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	77669	HP1504901	NA	NA	HP1504901_H3	1
HP1504901_H4	Beta	Endocrine (Beta)	3	pancreas	Pancreas_Healthy_Sandberg_2016	66464	HP1504901	NA	NA	HP1504901_H4	1
HP1504901_H5	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	111259	HP1504901	NA	NA	HP1504901_H5	1
HP1504901_H6	Gamma	Endocrine (Gamma)	3	pancreas	Pancreas_Healthy_Sandberg_2016	491844	HP1504901	NA	NA	HP1504901_H6	1
HP1504901_H7	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	1292885	HP1504901	NA	NA	HP1504901_H7	1
HP1504901_H8	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	660516	HP1504901	NA	NA	HP1504901_H8	1
HP1504901_H9	Ductal	Epithelial (Ductal)	3	pancreas	Pancreas_Healthy_Sandberg_2016	146535	HP1504901	NA	NA	HP1504901_H9	1
HP1504901_I1	Alpha	Endocrine (Alpha)	3	pancreas	Pancreas_Healthy_Sandberg_2016	489057	HP1504901	NA	NA	HP1504901_I1	1
